"Gene","Treatment_Stage","mean","std","n","se","DDCtTwoP",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid","Target_Antibiotic"
"aac6-aph2","D",2408406870.77227,2251363017.04084,3,1299825043.9321,10766156.7517034,2408406870.77226,-2397640714.02056,0.33333333333333,10268456587.9323,0.000366725617651486,-0.286612174120246,"Aminoglycoside"
"aac6-aph2","D",2408406870.77227,2251363017.04084,3,1299825043.9321,2737098105.55274,2408406870.77226,328691234.780477,0.33333333333333,10270466089.5351,6.89206373683244e-06,0.0392915038787075,"Aminoglycoside"
"aac6-aph2","E",1503567507.75112,2109471650.63945,2,1491621708.88793,11945798.8631872,1503567507.75088,-1491621708.88769,0.500000000000001,638867592209.836,1.14235634453924e-07,-0.00331158887961302,"Aminoglycoside"
"aac6-aph2","E",1503567507.75112,2109471650.63945,2,1491621708.88793,2995189216.63906,1503567507.75088,1491621708.88818,0.500000000000001,638867592209.836,1.14235634453928e-07,0.00331158887961309,"Aminoglycoside"
"aac6-aph2","F",745616276.002638,776558837.936885,2,549110020.295517,1294726296.29815,745616276.020851,549110020.277304,0.500000000000004,141277913311.088,2.92084153418485e-07,0.00551151085960302,"Aminoglycoside"
"aac6-aph2","F",745616276.002638,776558837.936885,2,549110020.295517,196506255.707121,745616276.020851,-549110020.31373,0.500000000000004,141277913311.088,2.92084153419183e-07,-0.0055115108596096,"Aminoglycoside"
"aac6-aph2","G",8754740479.07229,2783649284.03753,2,1968337285.18802,6786403193.88427,8754740479.07248,-1968337285.18821,0.500000000000005,52501395018.9204,2.61659756392231e-05,-0.0531594334905484,"Aminoglycoside"
"aac6-aph2","G",8754740479.07229,2783649284.03753,2,1968337285.18802,10723077764.2603,8754740479.07248,1968337285.18783,0.500000000000005,52501395018.9204,2.61659756392232e-05,0.0531594334905486,"Aminoglycoside"
"aacA/aphD","A",310383590.067176,113015725.1456,2,79914185.6311688,230469404.436008,310383590.06694,-79914185.6309327,0.499999999999998,2118285556639.75,2.1338537195573e-11,-5.34730210873372e-05,"Aminoglycoside"
"aacA/aphD","A",310383590.067176,113015725.1456,2,79914185.6311688,390297775.698345,310383590.06694,79914185.6314049,0.499999999999998,2118285556639.75,2.13385371956332e-11,5.34730210874125e-05,"Aminoglycoside"
"aacA/aphD","D",239367372.027254,148704052.662045,2,105149644.027253,344517016.054507,239367372.027239,105149644.027269,0.499999999999998,10270499323.3013,1.88086396121305e-06,0.0145140195554458,"Aminoglycoside"
"aacA/aphD","D",239367372.027254,148704052.662045,2,105149644.027253,134217728,239367372.027239,-105149644.027238,0.499999999999998,10270499323.3013,1.88086396121307e-06,-0.0145140195554459,"Aminoglycoside"
"aacA/aphD","G",723705390.001086,187707155.843617,3,108372776.955131,660965623.996191,723705390.000998,-62739766.004807,0.333333333333333,52501783117.3949,9.96907702043802e-09,-0.00146741972060301,"Aminoglycoside"
"aacA/aphD","G",723705390.001086,187707155.843617,3,108372776.955131,934746549.717811,723705390.000998,211041159.716813,0.333333333333333,52501780064.7096,1.12798543426474e-07,0.00493603944272313,"Aminoglycoside"
"aacA/aphD","G",723705390.001086,187707155.843617,3,108372776.955131,575403996.289258,723705390.000998,-148301393.711739,0.333333333333333,52501781759.77,5.57005684105612e-08,-0.0034686197221202,"Aminoglycoside"
"aadA10","A",423089252.849241,293721372.251559,3,169580113.336184,748797304.159766,423089252.849606,325708051.31016,0.333333333333337,2118285556483.43,1.32924533289841e-10,0.000188742615542111,"Aminoglycoside"
"aadA10","A",423089252.849241,293721372.251559,3,169580113.336184,178333191.193864,423089252.849606,-244756061.655742,0.333333333333337,2118285556557.42,7.50611248773387e-11,-0.000141832230001247,"Aminoglycoside"
"aadA10","A",423089252.849241,293721372.251559,3,169580113.336184,342137263.194093,423089252.849606,-80951989.6555135,0.333333333333337,2118285556642.89,8.21113534193723e-12,-4.69103855413612e-05,"Aminoglycoside"
"aadA10","B",106875163.241667,114099091.527531,3,65875141.207712,227296464.039897,106875163.24162,120421300.798277,0.333333333333334,214081034266.511,2.27196674026992e-09,0.000690733679109888,"Aminoglycoside"
"aadA10","B",106875163.241667,114099091.527531,3,65875141.207712,375902.764535862,106875163.24162,-106499260.477084,0.333333333333334,214081034324.762,1.77700449012893e-09,-0.000610877191362613,"Aminoglycoside"
"aadA10","B",106875163.241667,114099091.527531,3,65875141.207712,92953122.9205683,106875163.24162,-13922040.3210519,0.333333333333334,214081034530.322,3.03669458826522e-11,-7.98564877474395e-05,"Aminoglycoside"
"aadA10","C",197426429.846697,159904689.444494,2,113069690.249731,310496120.096428,197426429.846862,113069690.249566,0.500000000000003,437136169458.327,1.30650865008594e-09,0.000366838371710008,"Aminoglycoside"
"aadA10","C",197426429.846697,159904689.444494,2,113069690.249731,84356739.5969663,197426429.846862,-113069690.249895,0.500000000000003,437136169458.327,1.30650865008438e-09,-0.00036683837170979,"Aminoglycoside"
"aadA10","D",271146963.898859,33960358.4127077,3,19607022.071353,233686637.429451,271146963.898851,-37460326.4693993,0.333333333333337,10270504074.7687,8.95191923370012e-08,-0.00447797935273131,"Aminoglycoside"
"aadA10","D",271146963.898859,33960358.4127077,3,19607022.071353,279834771.875773,271146963.898851,8687807.97692233,0.333333333333337,10270504547.754,4.81496867369873e-09,0.0010385340547659,"Aminoglycoside"
"aadA10","D",271146963.898859,33960358.4127077,3,19607022.071353,299919482.391351,271146963.898851,28772518.4925005,0.333333333333337,10270504279.7429,5.2811535525443e-08,0.0034394452979658,"Aminoglycoside"
"aadA10","E",209586307.87008,57802908.6463591,2,40872828.6761471,250459136.546227,209586307.869719,40872828.6765078,0.5,638867612680.475,8.57735918552799e-11,9.07428499558333e-05,"Aminoglycoside"
"aadA10","E",209586307.87008,57802908.6463591,2,40872828.6761471,168713479.193933,209586307.869719,-40872828.6757863,0.5,638867612680.475,8.57735918554261e-11,-9.07428499559106e-05,"Aminoglycoside"
"aadA10","F",78276615.4382334,36760630.3289759,3,21223759.8160146,120128231.522991,78276615.4366889,41851616.0863024,0.333333333333334,141277924797.29,6.36275192675892e-10,0.000363792853251112,"Aminoglycoside"
"aadA10","F",78276615.4382334,36760630.3289759,3,21223759.8160146,51212760.8414408,78276615.4366889,-27063854.595248,0.333333333333334,141277924826.534,2.66072400954536e-10,-0.000235251056105054,"Aminoglycoside"
"aadA10","F",78276615.4382334,36760630.3289759,3,21223759.8160146,63488853.9502681,78276615.4366889,-14787761.4864207,0.333333333333334,141277924841.277,7.94374692934047e-11,-0.000128541797144073,"Aminoglycoside"
"aadA10","G",426672298.480357,129918696.175164,3,75008594.2094964,548151711.09148,426672298.480306,121479412.611174,0.333333333333334,52501782303.8158,3.73744257663445e-08,0.00284128069108463,"Aminoglycoside"
"aadA10","G",426672298.480357,129918696.175164,3,75008594.2094964,442162060.555449,426672298.480306,15489762.0751437,0.333333333333334,52501783395.3062,6.07657211132511e-10,0.000362289880626856,"Aminoglycoside"
"aadA10","G",426672298.480357,129918696.175164,3,75008594.2094964,289703123.794142,426672298.480306,-136969174.686164,0.333333333333334,52501782002.8255,4.75132611478549e-08,-0.0032035705717116,"Aminoglycoside"
"aadA16","A",9880660.11619586,2851368.42335357,3,1646238.32678199,11068834.6163728,9880660.11696529,1188174.49940751,0.333333333333331,2118285556653.39,1.76892169932156e-15,6.88528151507391e-07,"Aminoglycoside"
"aadA16","A",9880660.11619586,2851368.42335357,3,1646238.32678199,11945798.8631871,9880660.11696529,2065138.74622185,0.333333333333331,2118285556653.38,5.34375608407238e-15,1.19671493286054e-06,"Aminoglycoside"
"aadA16","A",9880660.11619586,2851368.42335357,3,1646238.32678199,6627346.86902764,9880660.11696529,-3253313.24793766,0.333333333333331,2118285556653.37,1.32617219669489e-14,-1.88524308436401e-06,"Aminoglycoside"
"aadA16","B",5100298.14393879,1865534.35978779,3,1077066.76480598,7252263.934847,5100298.14386919,2151965.79097781,0.333333333333331,214081034533.81,7.25547863286992e-13,1.23436239123796e-05,"Aminoglycoside"
"aadA16","B",5100298.14393879,1865534.35978779,3,1077066.76480598,3940644.02511934,5100298.14386919,-1159654.11874986,0.333333333333331,214081034533.871,2.10694059448971e-13,-6.65174807733159e-06,"Aminoglycoside"
"aadA16","B",5100298.14393879,1865534.35978779,3,1077066.76480598,4107986.47185004,5100298.14386919,-992311.672019147,0.333333333333331,214081034533.877,1.54273573963612e-13,-5.6918758359928e-06,"Aminoglycoside"
"aadA16","C",3694683.87761186,2002273.92185371,3,1156013.38777361,1970322.01255967,3694683.87748051,-1724361.86492084,0.333333333333332,437136169624.472,1.13948331834831e-13,-4.84493099620371e-06,"Aminoglycoside"
"aadA16","C",3694683.87761186,2002273.92185371,3,1156013.38777361,5890668.76008739,3694683.87748051,2195984.88260689,0.333333333333332,437136169624.454,1.84803352029868e-13,6.17004785379766e-06,"Aminoglycoside"
"aadA16","C",3694683.87761186,2002273.92185371,3,1156013.38777361,3223060.86018852,3694683.87748051,-471623.017291987,0.333333333333332,437136169624.499,8.52395478683259e-15,-1.32511685752145e-06,"Aminoglycoside"
"aadA16","D",4300043.10975379,997195.550709677,3,575731.119636929,4194304,4300043.10977864,-105739.109778643,0.33333333333333,10270504574.6367,7.13254201595e-13,-1.26399739381568e-05,"Aminoglycoside"
"aadA16","D",4300043.10975379,997195.550709677,3,575731.119636929,5345894.7374077,4300043.10977864,1045851.62762905,0.33333333333333,10270504574.251,6.97771444667873e-11,0.000125020319790667,"Aminoglycoside"
"aadA16","D",4300043.10975379,997195.550709677,3,575731.119636929,3359930.59185367,4300043.10977864,-940112.517924973,0.33333333333333,10270504574.3258,5.63809916694528e-11,-0.000112380345852634,"Aminoglycoside"
"aadA16","F",12239495.405736,725000.833174963,3,418579.426196268,12892243.4407541,12239495.4055854,652748.035168713,0.333333333333331,141277924847.54,1.54778870171625e-13,5.67397611871062e-06,"Aminoglycoside"
"aadA16","F",12239495.405736,725000.833174963,3,418579.426196268,12367066.5503219,12239495.4055854,127571.144736523,0.333333333333331,141277924847.552,5.91187753384024e-15,1.10890510281033e-06,"Aminoglycoside"
"aadA16","F",12239495.405736,725000.833174963,3,418579.426196268,11459176.226132,12239495.4055854,-780319.179453369,0.333333333333331,141277924847.535,2.21189796463784e-13,-6.78288122146243e-06,"Aminoglycoside"
"aadA16","G",8537614.5868229,1738289.93563073,3,1003602.16226602,7560236.84066092,8537614.58691406,-977377.746253144,0.333333333333331,52501783413.2738,2.41932411887066e-12,-2.28598777266211e-05,"Aminoglycoside"
"aadA16","G",8537614.5868229,1738289.93563073,3,1003602.16226602,10544592.4496208,8537614.58691406,2006977.86270673,0.333333333333331,52501783413.0428,1.02012719784553e-11,4.6941183915048e-05,"Aminoglycoside"
"aadA16","G",8537614.5868229,1738289.93563073,3,1003602.16226602,7508014.47018697,8537614.58691406,-1029600.11672709,0.333333333333331,52501783413.2659,2.68476531366373e-12,-2.4081306188647e-05,"Aminoglycoside"
"aadA1_2","A",12719585.0202673,2728737.34709832,3,1575437.241895,15016028.9403739,12719585.0207462,2296443.91962768,0.333333333333336,2118285556653.38,6.60784494788389e-15,1.33075258633333e-06,"Aminoglycoside"
"aadA1_2","A",12719585.0202673,2728737.34709832,3,1575437.241895,9703003.75301337,12719585.0207462,-3016581.26773286,0.333333333333336,2118285556653.38,1.14019259219567e-14,-1.74806068175117e-06,"Aminoglycoside"
"aadA1_2","A",12719585.0202673,2728737.34709832,3,1575437.241895,13439722.3674146,12719585.0207462,720137.346668415,0.333333333333336,2118285556653.39,6.49798681394144e-16,4.17308095552469e-07,"Aminoglycoside"
"aadA1_2","B",10649099.4102616,4067457.02422457,3,2348347.40785329,15331547.6280919,10649099.4102647,4682448.21782722,0.333333333333331,214081034533.491,3.43511521182184e-12,2.68584101257426e-05,"Aminoglycoside"
"aadA1_2","B",10649099.4102616,4067457.02422457,3,2348347.40785329,7991306.73149536,10649099.4102647,-2657792.6787693,0.333333333333331,214081034533.765,1.10671945013282e-12,-1.52450347499733e-05,"Aminoglycoside"
"aadA1_2","B",10649099.4102616,4067457.02422457,3,2348347.40785329,8624443.87119769,10649099.4102647,-2024655.53906697,0.333333333333331,214081034533.82,6.42240417240647e-13,-1.16133753758559e-05,"Aminoglycoside"
"aadA1_2","C",4606011.18922145,2154678.3496302,3,1244004.12517605,5199710.96468487,4606011.18923759,593699.775447279,0.333333333333335,437136169624.498,1.35078093199439e-14,1.66811531972715e-06,"Aminoglycoside"
"aadA1_2","C",4606011.18922145,2154678.3496302,3,1244004.12517605,6401595.10518011,4606011.18923759,1795583.91594251,0.333333333333335,437136169624.47,1.23555637380278e-13,5.0450432406806e-06,"Aminoglycoside"
"aadA1_2","C",4606011.18922145,2154678.3496302,3,1244004.12517605,2216727.49779938,4606011.18923759,-2389283.69143822,0.333333333333335,437136169624.445,2.18769407054931e-13,-6.71315856012022e-06,"Aminoglycoside"
"aadA1_2","D",8232785.33372813,3618079.52955549,3,2088899.19033834,9569419.63304357,8232785.33367825,1336634.29936532,0.333333333333334,10270504574.0042,1.13972019045731e-10,0.000159780262442655,"Aminoglycoside"
"aadA1_2","D",8232785.33372813,3618079.52955549,3,2088899.19033834,10992376.5907535,8232785.33367825,2759591.25707526,0.333333333333334,10270504571.9279,4.85805648399836e-10,0.000329879470779197,"Aminoglycoside"
"aadA1_2","D",8232785.33372813,3618079.52955549,3,2088899.19033834,4136559.77738732,8232785.33367825,-4096225.55629093,0.333333333333334,10270504568.6636,1.07038684972722e-09,-0.000489659733221853,"Aminoglycoside"
"aadA1_2","F",22168702.5856746,3867383.94143412,3,2232835.15964662,25606380.4207204,22168702.5856607,3437677.83505976,0.333333333333336,141277924847.213,4.29290100316409e-12,2.98818240517228e-05,"Aminoglycoside"
"aadA1_2","F",22168702.5856746,3867383.94143412,3,2232835.15964662,22918352.4522639,22168702.5856607,749649.866603274,0.333333333333336,141277924847.536,2.04144395589907e-13,6.51628991702334e-06,"Aminoglycoside"
"aadA1_2","F",22168702.5856746,3867383.94143412,3,2232835.15964662,17981374.8840393,22168702.5856607,-4187327.70162135,0.333333333333336,141277924847.049,6.36933990613972e-12,-3.63981139686804e-05,"Aminoglycoside"
"aadA1_2","G",4754183.96897668,891108.91230022,3,514481.970393807,5611674.8947496,4754183.96849155,857490.926258047,0.333333333333334,52501783413.2904,1.86220817132024e-12,2.00558461553027e-05,"Aminoglycoside"
"aadA1_2","G",4754183.96897668,891108.91230022,3,514481.970393807,3832886.90702297,4754183.96849155,-921297.061468585,0.333333333333334,52501783413.2818,2.1496538581372e-12,-2.15482071959046e-05,"Aminoglycoside"
"aadA1_2","G",4754183.96897668,891108.91230022,3,514481.970393807,4817990.10515747,4754183.96849155,63806.1366659151,0.333333333333334,52501783413.3453,1.03108401633812e-14,1.49236104052951e-06,"Aminoglycoside"
"aadA2_1","A",3818225.20969855,2266868.28208066,3,1308777.01287669,6140820.49084752,3818225.2090807,2322595.28176683,0.333333333333334,2118285556653.38,6.75919902443334e-15,1.34590688331256e-06,"Aminoglycoside"
"aadA2_1","A",3818225.20969855,2266868.28208066,3,1308777.01287669,1611530.43009426,3818225.2090807,-2206694.77898644,0.333333333333334,2118285556653.38,6.10144486192324e-15,-1.2787443931433e-06,"Aminoglycoside"
"aadA2_1","A",3818225.20969855,2266868.28208066,3,1308777.01287669,3702324.70815388,3818225.2090807,-115900.500926816,0.333333333333334,2118285556653.39,1.68313436273229e-17,-6.71624902168058e-08,"Aminoglycoside"
"aadA2_1","B",4442220.29308292,1435662.47012471,3,828880.113591945,6098402.74528664,4442220.29305996,1656182.45222668,0.333333333333334,214081034533.845,4.29745857167742e-13,9.49982263019818e-06,"Aminoglycoside"
"aadA2_1","B",4442220.29308292,1435662.47012471,3,828880.113591945,3551507.25062339,4442220.29305996,-890713.042436568,0.333333333333334,214081034533.881,1.24299952950455e-13,-5.10910854451101e-06,"Aminoglycoside"
"aadA2_1","B",4442220.29308292,1435662.47012471,3,828880.113591945,3676750.88333873,4442220.29305996,-765469.409721232,0.333333333333334,214081034533.885,9.18017627738055e-14,-4.39071408571534e-06,"Aminoglycoside"
"aadA2_1","C",2445918.38106648,1324428.29518664,3,764659.032748364,1813065.98371175,2445918.38089943,-632852.397187678,0.333333333333335,437136169624.497,1.53481491722638e-14,-1.77812224818383e-06,"Aminoglycoside"
"aadA2_1","C",2445918.38106648,1324428.29518664,3,764659.032748364,1556635.78759593,2445918.38089943,-889282.593303503,0.333333333333335,437136169624.493,3.03061477067647e-14,-2.49861290070981e-06,"Aminoglycoside"
"aadA2_1","C",2445918.38106648,1324428.29518664,3,764659.032748364,3968053.37189175,2445918.38089943,1522134.99099232,0.333333333333335,437136169624.479,8.87886579358288e-14,4.27673514901035e-06,"Aminoglycoside"
"aadA2_1","D",4234351.44774753,899716.153098117,3,519451.363185452,3754007.23509347,4234351.44775057,-480344.2126571,0.333333333333333,10270504574.5585,1.47189952244246e-11,-5.74199872019413e-05,"Aminoglycoside"
"aadA2_1","D",4234351.44774753,899716.153098117,3,519451.363185452,3676750.88333873,4234351.44775057,-557600.56441184,0.333333333333333,10270504574.5299,1.98344174136079e-11,-6.66551535940633e-05,"Aminoglycoside"
"aadA2_1","D",4234351.44774753,899716.153098117,3,519451.363185452,5272296.2248104,4234351.44775057,1037944.77705983,0.333333333333333,10270504574.2569,6.87260739444763e-11,0.000124075140796062,"Aminoglycoside"
"aadA2_1","E",2120117.95772456,226643.95060278,3,130852.945890715,2294900.22418637,2120117.95790052,174782.266285842,0.333333333333335,638867612695.857,5.88179938604908e-16,3.36051407097398e-07,"Aminoglycoside"
"aadA2_1","E",2120117.95772456,226643.95060278,3,130852.945890715,1864038.20649383,2120117.95790052,-256079.751406691,0.333333333333335,638867612695.857,1.26260048928021e-15,-4.92360938684008e-07,"Aminoglycoside"
"aadA2_1","E",2120117.95772456,226643.95060278,3,130852.945890715,2201415.44249348,2120117.95790052,81297.4845929593,0.333333333333335,638867612695.857,1.27253487706206e-16,1.56309531505892e-07,"Aminoglycoside"
"aadA2_1","F",16691060.6836482,1224344.1879114,3,706875.446471401,17981374.8840393,16691060.6836518,1290314.20038742,0.333333333333334,141277924847.504,6.04799577767975e-13,1.12159846725884e-05,"Aminoglycoside"
"aadA2_1","F",16691060.6836482,1224344.1879114,3,706875.446471401,16546239.1095493,16691060.6836518,-144821.574102586,0.333333333333334,141277924847.552,7.61880841308177e-15,-1.25885350614001e-06,"Aminoglycoside"
"aadA2_1","F",16691060.6836482,1224344.1879114,3,706875.446471401,15545568.0573561,16691060.6836518,-1145492.62629572,0.333333333333334,141277924847.514,4.7665606280537e-13,-9.95713116633083e-06,"Aminoglycoside"
"aadA2_1","G",2499931.38058979,723231.382849092,3,417557.833574309,3178688.02889041,2499931.38055515,678756.648335257,0.333333333333334,52501783413.311,1.16680251089104e-12,1.58754320367183e-05,"Aminoglycoside"
"aadA2_1","G",2499931.38058979,723231.382849092,3,417557.833574309,2581896.96873511,2499931.38055515,81965.5881799599,0.333333333333334,52501783413.3451,1.70150128360698e-14,1.91709227023403e-06,"Aminoglycoside"
"aadA2_1","G",2499931.38058979,723231.382849092,3,417557.833574309,1739209.14414384,2499931.38055515,-760722.236411309,0.333333333333334,52501783413.3021,1.46562000564372e-12,-1.77925243071084e-05,"Aminoglycoside"
"aadA2_3","A",801089.624565043,276131.8268635,3,159424.784571465,1108363.74889969,801089.624488831,307274.124410858,0.33333333333333,2118285556653.39,1.1830419214947e-16,1.78060448994319e-07,"Aminoglycoside"
"aadA2_3","A",801089.624565043,276131.8268635,3,159424.784571465,573725.056046589,801089.624488831,-227364.568442242,0.33333333333333,2118285556653.39,6.47729577923276e-17,-1.31754137272209e-07,"Aminoglycoside"
"aadA2_3","A",801089.624565043,276131.8268635,3,159424.784571465,721180.06874885,801089.624488831,-79909.5557399802,0.33333333333333,2118285556653.39,8.0010242498521e-18,-4.63063116536007e-08,"Aminoglycoside"
"aadA2_3","B",730263.613592068,153273.431306468,3,88492.4568244071,721180.06874885,730263.613610595,-9083.54486174509,0.333333333333336,214081034533.895,1.29272478411738e-17,-5.21029946034435e-08,"Aminoglycoside"
"aadA2_3","B",730263.613592068,153273.431306468,3,88492.4568244071,887876.812655848,730263.613610595,157613.199045253,0.333333333333336,214081034533.895,3.89206880311196e-15,9.04065511262045e-07,"Aminoglycoside"
"aadA2_3","B",730263.613592068,153273.431306468,3,88492.4568244071,581733.959371506,730263.613610595,-148529.65423909,0.333333333333336,214081034533.895,3.45638157202243e-15,-8.51962516854293e-07,"Aminoglycoside"
"aadA2_3","C",316136.687362475,53359.7697101634,3,30807.2774060593,373306.214474598,316136.6873312,57169.5271433986,0.333333333333335,437136169624.501,1.25250756864555e-16,1.60628938594819e-07,"Aminoglycoside"
"aadA2_3","C",316136.687362475,53359.7697101634,3,30807.2774060593,267652.202681387,316136.6873312,-48484.484649813,0.333333333333335,437136169624.501,9.00858796448202e-17,-1.36226617101185e-07,"Aminoglycoside"
"aadA2_3","C",316136.687362475,53359.7697101634,3,30807.2774060593,307451.644931441,316136.6873312,-8685.04239975865,0.333333333333335,437136169624.501,2.89064699878557e-18,-2.44023212369197e-08,"Aminoglycoside"
"aadA2_3","D",621727.467147207,86314.3761457909,3,49833.628302707,614903.289862882,621727.467109919,-6824.1772470366,0.333333333333335,10270504574.6406,2.97080155772968e-15,-8.15757040381168e-07,"Aminoglycoside"
"aadA2_3","D",621727.467147207,86314.3761457909,3,49833.628302707,711251.369628884,621727.467109919,89523.9025189653,0.333333333333335,10270504574.6378,5.11270871349609e-13,1.07016202129543e-05,"Aminoglycoside"
"aadA2_3","D",621727.467147207,86314.3761457909,3,49833.628302707,539027.741949855,621727.467109919,-82699.7251600631,0.333333333333335,10270504574.6382,4.36295940460538e-13,-9.88586317238711e-06,"Aminoglycoside"
"aadA2_3","E",229105.379590922,39952.6954796979,3,23066.6994900547,260333.239123847,229105.379931927,31227.85919192,0.333333333333331,638867612695.857,1.87758635919366e-17,6.00413674865243e-08,"Aminoglycoside"
"aadA2_3","E",229105.379590922,39952.6954796979,3,23066.6994900547,242899.500896189,229105.379931927,13794.1209642628,0.333333333333331,638867612695.857,3.66356197973589e-18,2.65217627639887e-08,"Aminoglycoside"
"aadA2_3","E",229105.379590922,39952.6954796979,3,23066.6994900547,184083.398752731,229105.379931927,-45021.9811791957,0.333333333333331,638867612695.857,3.90269558100009e-17,-8.65631302317578e-08,"Aminoglycoside"
"aadA2_3","F",1676718.60996927,152671.046648523,3,88144.6698799865,1851162.35407694,1676718.60994879,174443.744128144,0.333333333333332,141277924847.551,1.10543019825914e-14,1.51634257751308e-06,"Aminoglycoside"
"aadA2_3","F",1676718.60996927,152671.046648523,3,88144.6698799865,1567463.04573663,1676718.60994879,-109255.564212164,0.333333333333332,141277924847.552,4.33618351486089e-15,-9.49697936762564e-07,"Aminoglycoside"
"aadA2_3","F",1676718.60996927,152671.046648523,3,88144.6698799865,1611530.43009426,1676718.60994879,-65188.1798545355,0.333333333333332,141277924847.552,1.54368340758647e-15,-5.66644640650548e-07,"Aminoglycoside"
"aadA2_3","G",341050.526432239,39015.1235777874,3,22525.3921001021,303218.867281667,341050.526405811,-37831.6591241442,0.333333333333335,52501783413.3455,3.62476568701472e-15,-8.84844273527933e-07,"Aminoglycoside"
"aadA2_3","G",341050.526432239,39015.1235777874,3,22525.3921001021,381150.171580415,341050.526405811,40099.645174604,0.333333333333335,52501783413.3455,4.07239804947271e-15,9.37890174106808e-07,"Aminoglycoside"
"aadA2_3","G",341050.526432239,39015.1235777874,3,22525.3921001021,338782.540434634,341050.526405811,-2267.98597117717,0.333333333333335,52501783413.3456,1.30271646751651e-17,-5.3045900594067e-08,"Aminoglycoside"
"aadA5_2","A",17775.4303540661,16579.6869905799,3,9572.28674709102,36865.916426283,17775.4299936295,19090.4864326535,0.333333333333336,2118285556653.39,4.56648544921003e-19,1.10626312439142e-08,"Aminoglycoside"
"aadA5_2","A",17775.4303540661,16579.6869905799,3,9572.28674709102,9475.58960255213,17775.4299936295,-8299.84039107732,0.333333333333336,2118285556653.39,8.631526580329e-20,-4.809624853903e-09,"Aminoglycoside"
"aadA5_2","A",17775.4303540661,16579.6869905799,3,9572.28674709102,6984.78503336311,17775.4299936295,-10790.6449602663,0.333333333333336,2118285556653.39,1.45895851441521e-19,-6.25300633186367e-09,"Aminoglycoside"
"aadA5_2","B",11599.7973384434,3688.69986826604,3,2129.67186190313,15825.9008131047,11599.7973538786,4226.10345922606,0.333333333333331,214081034533.895,2.79817958918944e-18,2.42408274142981e-08,"Aminoglycoside"
"aadA5_2","B",11599.7973384434,3688.69986826604,3,2129.67186190313,9026.80670926121,11599.7973538786,-2572.99064461741,0.333333333333331,214081034533.895,1.03722206540881e-18,-1.475861218868e-08,"Aminoglycoside"
"aadA5_2","B",11599.7973384434,3688.69986826604,3,2129.67186190313,9946.68449296423,11599.7973538786,-1653.11286091439,0.333333333333331,214081034533.895,4.28154330691682e-19,-9.48221542917341e-09,"Aminoglycoside"
"aadA5_2","C",5229.38715283057,3752.77870068508,3,2166.66779304962,2702.35220126289,5229.38693714142,-2527.03473587853,0.333333333333336,437136169624.501,2.44722388293137e-19,-7.10019802458957e-09,"Aminoglycoside"
"aadA5_2","C",5229.38715283057,3752.77870068508,3,2166.66779304962,3444.31171687922,5229.38693714142,-1785.0752202622,0.333333333333336,437136169624.501,1.2211366014864e-19,-5.01551732033891e-09,"Aminoglycoside"
"aadA5_2","C",5229.38715283057,3752.77870068508,3,2166.66779304962,9541.49754034961,5229.38693714142,4312.11060320819,0.333333333333336,437136169624.501,7.12575544120527e-19,1.21157155004906e-08,"Aminoglycoside"
"aadA5_2","D",12932.4600143019,833.869832824168,3,481.434972450142,13216.0185830953,12932.4600160122,283.558567083153,0.333333333333332,10270504574.6406,5.1293061665411e-18,3.38963800619655e-08,"Aminoglycoside"
"aadA5_2","D",12932.4600143019,833.869832824168,3,481.434972450142,13587.5714386238,12932.4600160122,655.111422611624,0.333333333333332,10270504574.6406,2.73781046428095e-17,7.83115281423454e-08,"Aminoglycoside"
"aadA5_2","D",12932.4600143019,833.869832824168,3,481.434972450142,11993.7900211866,12932.4600160122,-938.669994825623,0.333333333333332,10270504574.6406,5.6208101111746e-17,-1.1220790813945e-07,"Aminoglycoside"
"aadA5_2","E",5706.60828370595,1629.09745210942,3,940.559852511508,6382.91623657883,5706.60849905014,676.307737528685,0.333333333333334,638867612695.857,8.80651110879467e-21,1.30032693307821e-09,"Aminoglycoside"
"aadA5_2","E",5706.60828370595,1629.09745210942,3,940.559852511508,6888.62343375844,5706.60849905014,1182.0149347083,0.333333333333334,638867612695.857,2.69005839051116e-20,2.27264429900092e-09,"Aminoglycoside"
"aadA5_2","E",5706.60828370595,1629.09745210942,3,940.559852511508,3848.2851807806,5706.60849905014,-1858.32331826954,0.333333333333334,638867612695.857,6.64902301499511e-20,-3.57297133892655e-09,"Aminoglycoside"
"aadA5_2","F",5359.66643402254,530.387984782076,3,306.219645788875,4938.98886222135,5359.66613366827,-420.677271446921,0.333333333333331,141277924847.552,6.42863707762689e-20,-3.6567150725021e-09,"Aminoglycoside"
"aadA5_2","F",5359.66643402254,530.387984782076,3,306.219645788875,5955.471430944,5359.66613366827,595.80529727573,0.333333333333331,141277924847.552,1.2895219960426e-19,5.17900159467888e-09,"Aminoglycoside"
"aadA5_2","F",5359.66643402254,530.387984782076,3,306.219645788875,5184.53900890227,5359.66613366827,-175.127124766002,0.333333333333331,141277924847.552,1.114112421865e-20,-1.52228572793652e-09,"Aminoglycoside"
"aadA5_2","G",8988.82776196108,312.482299675955,3,180.411739834906,9280.5847883432,8988.82774019241,291.75704815079,0.333333333333334,52501783413.3456,2.15581372848461e-19,6.82389745931659e-09,"Aminoglycoside"
